"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Is Playable","Added By","Added At"
"spotify:track:1Vp4St7JcXaUoJcIahtf3L","The New Workout Plan","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2004-02-10","https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78","1","11","322800","","true","61","USDJ20400072","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:32:17Z"
"spotify:track:3A4cpTBPaIQdtPFb5JxtaX","Slow Jamz","spotify:artist:6vbY3hOaCAhC7VjucswgdS, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7LnaAXbDVIL75IVPnndf7w","Twista, Kanye West, Jamie Foxx","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2004-02-10","https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78","1","12","316053","","true","70","USAT20303708","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:32:17Z"
"spotify:track:4KFY4EEv9CN6ivrzD6vEvg","Breathe In Breathe Out","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:3ipn9JLAPI5GUEo4y4jcoi","Kanye West, Ludacris","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2004-02-10","https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78","1","13","246933","","true","55","USDJ20400021","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:32:17Z"
"spotify:track:25mwJPzWVmS2yronBNQJF1","School Spirit Skit 1","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2004-02-10","https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78","1","14","78693","","true","47","USDJ20400024","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:32:17Z"
"spotify:track:1th3G3okofWlvGWAAR7Y4V","School Spirit","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2004-02-10","https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78","1","15","182386","","false","55","USDJ20400027","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:32:17Z"
"spotify:track:5MAY7XyW322jMwLDtBQgsZ","School Spirit Skit 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2004-02-10","https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78","1","16","43533","","true","46","USDJ20400084","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:32:17Z"
"spotify:track:4BhwlQ9mTwhFGXpQvP9JTV","Lil Jimmy Skit","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2004-02-10","https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78","1","17","53640","","true","48","USDJ20400076","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:32:17Z"
"spotify:track:62wtttQzoIA9HnNmGVd9Yq","Two Words","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0Mz5XE0kb1GBnbLQm2VbcO, spotify:artist:2Jwr7hGoSNK3S3QBxh3T0z, spotify:artist:7Cp14KBRtDwGucKNPUyT11","Kanye West, Mos Def, Freeway, The Boys Choir Of Harlem","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2004-02-10","https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78","1","18","266213","","true","61","USDJ20300915","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:32:17Z"
"spotify:track:4mmkhcEm1Ljy1U9nwtsxUo","Through The Wire","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2004-02-10","https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78","1","19","221226","","true","74","USDJ20400086","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:32:17Z"
"spotify:track:5DBmXF7QO43Cuy9yqva116","Family Business","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2004-02-10","https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78","1","20","278893","","true","65","USDJ20400073","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:32:17Z"
"spotify:track:7iOhWWYjhhQiXzF4o4HhXN","Last Call","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:4Uv86qWpGTxf7fU7lG5X6F","The College Dropout","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2004-02-10","https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78","1","21","760973","","true","59","USDJ20400075","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:32:17Z"
