"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Is Playable","Added By","Added At"
"spotify:track:5TRekQsv96kQezYd8TkilW","Remote Control pt 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","12","323454","","false","48","USUM72121532","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:1nGNm9hTNOcM1rA4SVS4zj","God Breathed","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","13","333461","","false","43","USUM72116306","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:2pLgJ5ygFlbIABtKrDpqaA","Lord I Need You","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","14","162108","","false","45","USUM72116278","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:37Tw2Q4aDxHafSy0Nej9va","24","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","15","197898","","false","47","USUM72116289","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:6yapX2xaCTlMixwkk5S8P7","Junya","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","16","147668","","false","45","USUM72116283","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:2dz1JB89afkeSv509J5Po7","Never Abandon Your Family","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","17","207441","","false","44","USUM72121533","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:3xaoZLMCII9FjSqM3YNKTG","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","18","128313","","false","41","USUM72116313","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:5zO3iS6KgrXA20ZXc9zMdI","Keep My Spirit Alive","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","19","221250","","false","44","USUM72118393","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:3UlYBTkShcEsMYSXtC5Vu1","Jesus Lord pt 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","20","725853","","false","43","USUM72121562","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:1RBDuitibQKdeZOgiebP8X","Heaven and Hell","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","21","145301","","false","46","USUM72116292","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:5dLAbJZQpnyClhMI84oyOU","Remote Control","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","22","198613","","false","43","USUM72116290","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:2czzDTZuEHmz1y6kQR7rnn","Tell The Vision","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","23","104218","","false","39","USUM72121649","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:1JMp4KfBdxYRh7mFKA6Cbo","Jonah","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","24","195170","","false","42","USUM72116302","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:3KXh1h4Yy3YEtB8Hhyfk6k","Pure Souls","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","25","358621","","false","47","USUM72116299","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:4nqw8c0IQJu5rEo2529ymO","Ok Ok","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","26","204629","","false","42","USUM72121650","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:2ZV2BPm2SmqCZEGCfjQdpX","New Again","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","27","183296","","false","45","USUM72118394","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:7ArMa3vL5il1ngyxkEFQh0","Jesus Lord","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","28","573658","","false","42","USUM72121568","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:76JygoN64nFFsgOEAPVlzO","Ok Ok pt 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","29","154490","","false","39","USUM72121569","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:1jxtPdcRycy87IAnkq2HT3","Junya pt 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","30","182635","","false","41","USUM72116256","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:4Q8KEe2G03s3URJ0PtYBOU","Jail pt 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","31","296795","","false","44","USUM72116309","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
"spotify:track:2CxKBeqB9MPl8aT12ukLjF","Keep My Spirit Alive pt 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Wiyo7LzdeBCsVZiRA6vVZ","Donda (Deluxe)","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-11-14","https://i.scdn.co/image/ab67616d0000b273c5663e50de353981ed2b1a37","1","32","221250","","false","45","USUM72121554","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:53Z"
