"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Is Playable","Added By","Added At"
"spotify:track:1LaTWJ35Atk7Esoqxdb1WG","STARS","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","1","115238","https://p.scdn.co/mp3-preview/418eca7ea6e2fbee7b9e7ed1e6e75d47aa584980?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","QZ7XS2400001","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:7oPlYYNWDSEQRDb978Bhhc","KEYS TO MY LIFE","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","2","174083","https://p.scdn.co/mp3-preview/5f76542a3edcdee7545acea33c9da954dda3e01c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","QZ7XS2400002","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:2uK5bMcng3sT2tv0BOyhCt","PAID","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","3","195117","https://p.scdn.co/mp3-preview/4989e9f83cc3de4b152cb9807d81528a3e511445?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","QZ7XS2400003","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:3cPz4AkNOXwDf4DlWmKmIE","TALKING","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","4","185110","https://p.scdn.co/mp3-preview/15a9fdb67cd030edba48e455ef99c33f71e484bb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","QZ7XS2400004","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:5d4XWuMLbTuPMTPaMYA0VG","BACK TO ME","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","5","295471","https://p.scdn.co/mp3-preview/763e57d51d74ded5da2878b63041d97bf30ce54b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","QZ7XS2400005","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:5FlpNdFCZfcrtV6HcAg9Rx","HOODRAT","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","6","222982","https://p.scdn.co/mp3-preview/6da8b8163eec5fb03b77c5923315cf41a018f618?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","QZ7XS2400006","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:5iroQL70VoSFrC8ZhVnskA","DO IT","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","7","225000","https://p.scdn.co/mp3-preview/e5aa567b4f33031385f49b4077da6ca7bc3b549f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","QZ7XS2400007","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:4QrJxzBxuIWWW0NxA6FRNF","PAPERWORK","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","8","145785","https://p.scdn.co/mp3-preview/ddd6fd483420aab70b98bc4492cf172943ee2ee8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","QZ7XS2400008","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:38BgRP0EX5p0sBj0fFhqN9","BURN","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","9","111458","https://p.scdn.co/mp3-preview/966fd43cadc616cf8cdd759b906b42cd5b7d6a7c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","QZ7XS2400009","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:4eIYnlcgI2chjQBuW1VRr7","FUK SUMN","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","10","209577","https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","QZ7XS2400010","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:0Cz12ejDQ5L1c1f4sVck4n","VULTURES","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","11","276986","https://p.scdn.co/mp3-preview/1f7a8ce83d45c284b782a1ac565d74e1eec1843f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","QZ7XS2400011","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:4OssqCixV2Xsxd43wMIQyS","CARNIVAL","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","12","264324","https://p.scdn.co/mp3-preview/fc780d2d7634024c170723c769cca145d298e53f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","QZ7XS2400012","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
"spotify:track:6hMzSNx3vrFu3y27lnEDWE","BEG FORGIVENESS","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","spotify:album:0v9QGZDE2msGl8zAlXKP93","VULTURES 1","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2024-02-09","https://i.scdn.co/image/ab67616d0000b273b2e4a1ea8a6708fc23f26e4a","1","13","368739","https://p.scdn.co/mp3-preview/911cc4d74185214fd6e6c639a91ebf02f9ff0803?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","QZ7XS2400013","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:59Z"
