"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7BJtyE1kN9ryPK7hacABLz","MR. COOLA","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","spotify:album:0tpIUAzCeUkoV4u2r5NrQr","INSANO","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2024-01-12","https://i.scdn.co/image/ab67616d0000b273820f2a56e4a57cc9a94672a8","1","12","147560","","true","42","USUM72312212","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-21T04:37:28Z"
"spotify:track:3D6P7SBsmLeWhzPcNL4kEF","FRESHIE","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","spotify:album:0tpIUAzCeUkoV4u2r5NrQr","INSANO","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2024-01-12","https://i.scdn.co/image/ab67616d0000b273820f2a56e4a57cc9a94672a8","1","13","199880","","true","41","USUM72312214","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-21T04:37:28Z"
"spotify:track:0sEiLIgL8TpkGcL9akCjVE","TORTURED","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","spotify:album:0tpIUAzCeUkoV4u2r5NrQr","INSANO","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2024-01-12","https://i.scdn.co/image/ab67616d0000b273820f2a56e4a57cc9a94672a8","1","14","235906","","true","44","USUM72312216","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-21T04:37:28Z"
"spotify:track:387j61utwXNE7Bvi5UTR2k","X & CUD (with XXXTENTACION)","spotify:artist:0fA0VVWsXO9YnASrzqfmYu, spotify:artist:15UsOTVnJzReFVN1VCnxy4","Kid Cudi, XXXTENTACION","spotify:album:0tpIUAzCeUkoV4u2r5NrQr","INSANO","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2024-01-12","https://i.scdn.co/image/ab67616d0000b273820f2a56e4a57cc9a94672a8","1","15","166626","","true","51","USUM72312218","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-21T04:37:28Z"
"spotify:track:0pMqb24GW0NLPVkVw8NMVT","SEVEN (with Lil Wayne)","spotify:artist:0fA0VVWsXO9YnASrzqfmYu, spotify:artist:55Aa2cqylxrFIXC767Z865","Kid Cudi, Lil Wayne","spotify:album:0tpIUAzCeUkoV4u2r5NrQr","INSANO","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2024-01-12","https://i.scdn.co/image/ab67616d0000b273820f2a56e4a57cc9a94672a8","1","16","151933","","true","45","USUM72312220","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-21T04:37:28Z"
"spotify:track:3GWtiiOM53EszL4sKsos2i","FUNKY WIZARD SMOKE","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","spotify:album:0tpIUAzCeUkoV4u2r5NrQr","INSANO","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2024-01-12","https://i.scdn.co/image/ab67616d0000b273820f2a56e4a57cc9a94672a8","1","17","165320","","true","45","USUM72312222","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-21T04:37:28Z"
"spotify:track:22HND7HF2tHFME3qIDrfD1","RAGER BOYZ (with Young Thug)","spotify:artist:0fA0VVWsXO9YnASrzqfmYu, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Kid Cudi, Young Thug","spotify:album:0tpIUAzCeUkoV4u2r5NrQr","INSANO","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2024-01-12","https://i.scdn.co/image/ab67616d0000b273820f2a56e4a57cc9a94672a8","1","18","169466","","true","49","USUM72312224","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-21T04:37:28Z"
"spotify:track:6qdOOQcqmPdyVbhgfH1SNG","PORSCHE TOPLESS","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","spotify:album:0tpIUAzCeUkoV4u2r5NrQr","INSANO","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2024-01-12","https://i.scdn.co/image/ab67616d0000b273820f2a56e4a57cc9a94672a8","1","19","170440","","true","46","USUM72308034","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-21T04:37:28Z"
"spotify:track:7rYR2a3DisiE26KA2FpHgT","BLUE SKY","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","spotify:album:0tpIUAzCeUkoV4u2r5NrQr","INSANO","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2024-01-12","https://i.scdn.co/image/ab67616d0000b273820f2a56e4a57cc9a94672a8","1","20","221293","","true","53","USUM72312226","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-21T04:37:28Z"
"spotify:track:3Dozs9ACjETjUWCezyzsbf","HIT THE STREETZ IN MY NIKES","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","spotify:album:0tpIUAzCeUkoV4u2r5NrQr","INSANO","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2024-01-12","https://i.scdn.co/image/ab67616d0000b273820f2a56e4a57cc9a94672a8","1","21","160426","","true","42","USUM72312228","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-21T04:37:28Z"
