"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Is Playable","Added By","Added At"
"spotify:track:7CC6UbCs4iGsePSzFxYxNn","Moon","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","13","156091","","false","70","USUM72116291","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:2Y40huo5ewaKYxsFintYtF","Heaven and Hell","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","14","145301","","false","58","USUM72116292","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:4jkwu5KQbXXrbAZzVmt5fE","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","15","128313","","false","47","USUM72116313","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:7EagormFign5ag6f16ua3I","Keep My Spirit Alive","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","16","221250","","false","53","USUM72118393","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:1LwdWIbfuqlOo8vlHxkyna","Jesus Lord","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","17","538536","","false","54","USUM72116264","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:75QktuEju5vz9lyXiLaUao","New Again","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","18","183296","","false","56","USUM72118394","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:4OfnDoi5VOPsXtwnofq6aL","Tell The Vision","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","19","104218","","false","44","USUM72116312","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:5Iq6pIudd4KfuxZqf8872b","Lord I Need You","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","20","162108","","false","54","USUM72116278","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:5aqUqSq0SqGBAqEn27PEzc","Pure Souls","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","21","358621","","false","58","USUM72116299","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:5xvXeuxISyXJDRbZZf4uzd","Come to Life","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","22","310393","","false","57","USUM72116280","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:3hd6zLhnTlbJ8PupYt3cAI","No Child Left Behind","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","23","178061","","false","61","USUM72116303","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:2H8jWuNmluerTEsuh8Gu6y","Jail pt 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","24","297000","","false","53","USUM72116309","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:5ad5uryyzVWs95bK3myGkw","Ok Ok pt 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","25","204629","","false","46","USUM72116308","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:2auYgZ1GcTkWj2bOaE2Wwm","Junya pt 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","26","182635","","false","49","USUM72116256","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
"spotify:track:360VkSTITvF55weIKoaNTw","Jesus Lord pt 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","27","690731","","false","46","USUM72116310","true","spotify:user:31fyn5l6sxssf4n4f2ne357hbt7e","2024-08-22T20:33:47Z"
